71359: {'map': 0.016351010101010102, 'bpref': 0.6, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.003, 'ndcg': 0.18019291554359837}
1185491: {'map': 0.21941432596260566, 'bpref': 0.75, 'P_5': 0.4, 'P_10': 0.3, 'P_15': 0.2, 'P_20': 0.2, 'P_30': 0.13333333333333333, 'P_100': 0.04, 'P_200': 0.02, 'P_500': 0.01, 'P_1000': 0.006, 'ndcg': 0.3790106909947297}
333529: {'map': 0.03185185185185185, 'bpref': 0.6666666666666666, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.19721005442838796}
1087194: {'map': 0.0002682403433476395, 'bpref': 0.25, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.001, 'ndcg': 0.028459333042753537}
38620: {'map': 0.0, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.0, 'ndcg': 0.0}
530141: {'map': 0.2608806693086746, 'bpref': 0.6666666666666666, 'P_5': 0.4, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.006, 'P_1000': 0.004, 'ndcg': 0.4130405736082749}
890591: {'map': 0.002878293730910597, 'bpref': 0.4, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.005, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.07334435619120343}
5859: {'map': 0.27443910256410253, 'bpref': 1.0, 'P_5': 0.4, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.02, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.5087295462926048}
661228: {'map': 0.002577319587628866, 'bpref': 0.25, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.04244663718937483}
694031: {'map': 0.39321219246143324, 'bpref': 0.8571428571428571, 'P_5': 0.4, 'P_10': 0.3, 'P_15': 0.26666666666666666, 'P_20': 0.2, 'P_30': 0.13333333333333333, 'P_100': 0.04, 'P_200': 0.025, 'P_500': 0.01, 'P_1000': 0.006, 'ndcg': 0.733748608678497}
71441: {'map': 0.0007880220646178092, 'bpref': 0.22222222222222224, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.036594506664277736}
530205: {'map': 0.0020325203252032522, 'bpref': 0.3333333333333333, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.0433586712541734}
300832: {'map': 0.0047619047619047615, 'bpref': 0.1, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.054816893659694214}
1120032: {'map': 0.0, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.0, 'ndcg': 0.0}
5929: {'map': 0.0005296610169491525, 'bpref': 0.25, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.05368608309691836}
5951: {'map': 0.04013750954927425, 'bpref': 0.5, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.003, 'ndcg': 0.2308825063285553}
333640: {'map': 0.3055555555555556, 'bpref': 0.5, 'P_5': 0.2, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.3821219344109104}
137037: {'map': 0.0008865248226950354, 'bpref': 0.25, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.029285343819854343}
202574: {'map': 0.0, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.0, 'ndcg': 0.0}
5970: {'map': 0.55, 'bpref': 0.6, 'P_5': 0.6, 'P_10': 0.3, 'P_15': 0.2, 'P_20': 0.15, 'P_30': 0.1, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.6685622027129364}
5976: {'map': 0.00627284773212375, 'bpref': 0.4444444444444444, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.015, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.10776163296532457}
5980: {'map': 0.009501364452269874, 'bpref': 0.17647058823529413, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.07953965476556851}
5990: {'map': 0.008064516129032258, 'bpref': 0.25, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.11230887554645777}
431984: {'map': 0.5694444444444444, 'bpref': 0.6666666666666666, 'P_5': 0.6, 'P_10': 0.4, 'P_15': 0.26666666666666666, 'P_20': 0.2, 'P_30': 0.13333333333333333, 'P_100': 0.04, 'P_200': 0.02, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.6924824190451166}
464755: {'map': 0.02064612664531319, 'bpref': 0.75, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.03333333333333333, 'P_100': 0.03, 'P_200': 0.025, 'P_500': 0.012, 'P_1000': 0.009, 'ndcg': 0.2500527924251697}
38776: {'map': 0.001177856301531213, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.039190656907058835}
6009: {'map': 0.00035971223021582735, 'bpref': 0.2, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.001, 'ndcg': 0.043166881405551895}
38778: {'map': 0.047619047619047616, 'bpref': 0.3333333333333333, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.10646464774659965}
6016: {'map': 0.040289929886436024, 'bpref': 0.8, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.05, 'P_200': 0.03, 'P_500': 0.012, 'P_1000': 0.008, 'ndcg': 0.2888141568066778}
792453: {'map': 0.15020248579928347, 'bpref': 0.16666666666666666, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.2, 'P_20': 0.15, 'P_30': 0.16666666666666666, 'P_100': 0.05, 'P_200': 0.025, 'P_500': 0.012, 'P_1000': 0.006, 'ndcg': 0.40652686951921535}
6025: {'map': 0.007751937984496124, 'bpref': 0.3333333333333333, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.05850314932958559}
333710: {'map': 0.4, 'bpref': 0.4, 'P_5': 0.4, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.6421755823489528}
38801: {'map': 0.008350236646382691, 'bpref': 0.5, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.07501677049122019}
38802: {'map': 0.00045413260672116256, 'bpref': 0.22222222222222224, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.001, 'ndcg': 0.03354414473299053}
6035: {'map': 0.034111252156364937, 'bpref': 0.2857142857142857, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.05, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.16108496405131917}
6051: {'map': 0.003048780487804878, 'bpref': 0.25, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.05159885159257173}
38830: {'map': 0.3159574468085106, 'bpref': 0.75, 'P_5': 0.2, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.6257243578590396}
464819: {'map': 0.09029629629629629, 'bpref': 0.8, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.06666666666666667, 'P_20': 0.1, 'P_30': 0.13333333333333333, 'P_100': 0.04, 'P_200': 0.02, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.2788873805590134}
202677: {'map': 0.0038690476190476187, 'bpref': 0.5, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.002, 'ndcg': 0.10054746720876186}
595894: {'map': 0.0, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.0, 'ndcg': 0.0}
268218: {'map': 0.0, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.0, 'ndcg': 0.0}
137151: {'map': 0.0671519223590892, 'bpref': 0.6, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.2842949326077045}
890818: {'map': 0.009253765681225814, 'bpref': 0.21428571428571427, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.01, 'P_500': 0.006, 'P_1000': 0.004, 'ndcg': 0.15453060111966943}
137154: {'map': 0.002939166097060834, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.005, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.060601095768444205}
333783: {'map': 0.0345116293446613, 'bpref': 0.625, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.008, 'P_1000': 0.005, 'ndcg': 0.20441274574409402}
6114: {'map': 0.026785714285714284, 'bpref': 0.4, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.17883958066050631}
563178: {'map': 0.012562229539312757, 'bpref': 0.6666666666666666, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.015, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.18772622495984306}
202730: {'map': 0.0002554278416347382, 'bpref': 0.2, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.001, 'ndcg': 0.020476341042199097}
268272: {'map': 0.05254091300602928, 'bpref': 0.6666666666666666, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.17740388662151457}
6135: {'map': 0.054251012145749, 'bpref': 0.3076923076923077, 'P_5': 0.2, 'P_10': 0.2, 'P_15': 0.2, 'P_20': 0.15, 'P_30': 0.1, 'P_100': 0.04, 'P_200': 0.02, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.17343660963414448}
1316859: {'map': 0.004272561415418558, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.002, 'ndcg': 0.13200377459132334}
202752: {'map': 0.0, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.0, 'ndcg': 0.0}
301057: {'map': 0.006220218743937909, 'bpref': 0.6, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.003, 'ndcg': 0.12021561369944973}
38914: {'map': 0.04400902161880161, 'bpref': 0.75, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.01, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.2651981736715923}
6147: {'map': 0.010911341280698325, 'bpref': 0.6666666666666666, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.002, 'ndcg': 0.1612132692148361}
1087500: {'map': 0.9166666666666666, 'bpref': 1.0, 'P_5': 0.6, 'P_10': 0.3, 'P_15': 0.2, 'P_20': 0.15, 'P_30': 0.1, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.8599797111848092}
38929: {'map': 0.018177934948382823, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.18164602481321973}
6162: {'map': 0.12807765151515152, 'bpref': 0.75, 'P_5': 0.2, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.41934977380951194}
137233: {'map': 0.3230816097482764, 'bpref': 0.4, 'P_5': 0.4, 'P_10': 0.2, 'P_15': 0.2, 'P_20': 0.15, 'P_30': 0.1, 'P_100': 0.05, 'P_200': 0.025, 'P_500': 0.01, 'P_1000': 0.005, 'ndcg': 0.5140996420493086}
727065: {'map': 0.3408239700374532, 'bpref': 0.6666666666666666, 'P_5': 0.2, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.6135472203377109}
727067: {'map': 0.25191815856777494, 'bpref': 0.75, 'P_5': 0.4, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.38362541547423257}
6171: {'map': 0.0, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.0, 'ndcg': 0.0}
1021986: {'map': 0.006654632120099508, 'bpref': 0.6666666666666666, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.01, 'P_500': 0.006, 'P_1000': 0.004, 'ndcg': 0.17032169577683795}
858160: {'map': 0.18873528062190278, 'bpref': 0.16666666666666666, 'P_5': 0.2, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.008, 'P_1000': 0.005, 'ndcg': 0.5065436200218586}
464946: {'map': 0.07431457431457432, 'bpref': 0.2857142857142857, 'P_5': 0.2, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.20343402895963691}
563251: {'map': 0.04157913165266106, 'bpref': 0.5, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.20840688193887102}
6197: {'map': 0.08247119976290945, 'bpref': 0.4375, 'P_5': 0.0, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.05, 'P_200': 0.03, 'P_500': 0.012, 'P_1000': 0.007, 'ndcg': 0.31538056616994925}
1022007: {'map': 0.24087912087912092, 'bpref': 0.8, 'P_5': 0.2, 'P_10': 0.1, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.02, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.5618490184769056}
858178: {'map': 0.06485345823674939, 'bpref': 0.5, 'P_5': 0.2, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.004, 'P_1000': 0.003, 'ndcg': 0.1831894693893181}
104514: {'map': 0.41394674050197644, 'bpref': 1.0, 'P_5': 0.4, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.02, 'P_500': 0.008, 'P_1000': 0.005, 'ndcg': 0.552913199683681}
202857: {'map': 0.010157322352444305, 'bpref': 0.2857142857142857, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.1379317721855554}
1120363: {'map': 0.01003686423593111, 'bpref': 0.25, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.002, 'ndcg': 0.1247931541818172}
6253: {'map': 0.22811994325255372, 'bpref': 0.2857142857142857, 'P_5': 0.4, 'P_10': 0.2, 'P_15': 0.3333333333333333, 'P_20': 0.25, 'P_30': 0.2, 'P_100': 0.12, 'P_200': 0.06, 'P_500': 0.024, 'P_1000': 0.014, 'ndcg': 0.5290846210439906}
432247: {'map': 0.0, 'bpref': 0.0, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.0, 'P_1000': 0.0, 'ndcg': 0.0}
71805: {'map': 0.00748133061778683, 'bpref': 0.4, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.07944224516157072}
432255: {'map': 0.2, 'bpref': 0.2, 'P_5': 0.2, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.21836974929469322}
235655: {'map': 0.05860715577329568, 'bpref': 0.8333333333333334, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.025, 'P_500': 0.01, 'P_1000': 0.005, 'ndcg': 0.29214131623079537}
71817: {'map': 0.022482348569305092, 'bpref': 0.6666666666666666, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.17525736684409188}
6295: {'map': 0.08609929078014185, 'bpref': 0.6, 'P_5': 0.0, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.320915366555526}
432284: {'map': 0.4865591397849462, 'bpref': 0.8, 'P_5': 0.6, 'P_10': 0.3, 'P_15': 0.2, 'P_20': 0.15, 'P_30': 0.1, 'P_100': 0.03, 'P_200': 0.015, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.7248771202505746}
366749: {'map': 0.15445438883046564, 'bpref': 0.4, 'P_5': 0.2, 'P_10': 0.2, 'P_15': 0.13333333333333333, 'P_20': 0.1, 'P_30': 0.06666666666666667, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.008, 'P_1000': 0.005, 'ndcg': 0.4601148645525905}
6309: {'map': 0.005813953488372093, 'bpref': 0.25, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.051428831511992935}
1284266: {'map': 0.0676328502415459, 'bpref': 0.5, 'P_5': 0.2, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.002, 'ndcg': 0.28097774313715523}
6317: {'map': 0.0006272636869681854, 'bpref': 0.21428571428571427, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.0, 'P_200': 0.0, 'P_500': 0.002, 'P_1000': 0.003, 'ndcg': 0.06376461380794013}
170163: {'map': 0.014245052843928466, 'bpref': 0.2, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.015, 'P_500': 0.01, 'P_1000': 0.005, 'ndcg': 0.21312326204313747}
661683: {'map': 0.35465367965367967, 'bpref': 0.8333333333333334, 'P_5': 0.2, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.02, 'P_200': 0.01, 'P_500': 0.006, 'P_1000': 0.003, 'ndcg': 0.47931063604067786}
71863: {'map': 0.0229517226570134, 'bpref': 0.45, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.015, 'P_500': 0.008, 'P_1000': 0.006, 'ndcg': 0.2171779892268573}
6337: {'map': 0.020833333333333332, 'bpref': 0.16666666666666666, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.07328439752622513}
71874: {'map': 0.03333333333333333, 'bpref': 0.2, 'P_5': 0.0, 'P_10': 0.1, 'P_15': 0.06666666666666667, 'P_20': 0.05, 'P_30': 0.03333333333333333, 'P_100': 0.01, 'P_200': 0.005, 'P_500': 0.002, 'P_1000': 0.001, 'ndcg': 0.09021422696383823}
6339: {'map': 0.040013728333400465, 'bpref': 0.6333333333333333, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.03333333333333333, 'P_100': 0.04, 'P_200': 0.02, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.22354398102151518}
137421: {'map': 0.017021448153523626, 'bpref': 0.8, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.015, 'P_500': 0.008, 'P_1000': 0.004, 'ndcg': 0.18993689404341849}
39118: {'map': 0.00883338409990862, 'bpref': 0.5, 'P_5': 0.0, 'P_10': 0.0, 'P_15': 0.0, 'P_20': 0.0, 'P_30': 0.0, 'P_100': 0.01, 'P_200': 0.01, 'P_500': 0.004, 'P_1000': 0.002, 'ndcg': 0.13574336333691214}
